"Date(UTC)","type","Amount","Asset","Symbol","Transaction ID"
"2025-07-31 08:00:00","FUNDING_FEE","-0.00044508","BTC","BTCUSD_PERP","32104082752063511"
"2025-07-31 16:00:00","FUNDING_FEE","-0.00044649","BTC","BTCUSD_PERP","33312042220176851"
"2025-08-01 00:00:00","FUNDING_FEE","-0.00045631","BTC","BTCUSD_PERP","34520001268859051"
"2025-08-01 08:00:00","FUNDING_FEE","0.00009610","BTC","BTCUSD_PERP","35727961198349951"
"2025-08-01 16:00:00","FUNDING_FEE","-0.00045806","BTC","BTCUSD_PERP","36935920918120401"
"2025-08-02 00:00:00","FUNDING_FEE","-0.00005541","BTC","BTCUSD_PERP","38143880218460561"
"2025-08-02 08:00:00","FUNDING_FEE","-0.00008005","BTC","BTCUSD_PERP","39351839812405591"
"2025-08-02 16:00:00","FUNDING_FEE","-0.00010085","BTC","BTCUSD_PERP","40559798944976761"
"2025-08-03 00:00:00","FUNDING_FEE","-0.00018977","BTC","BTCUSD_PERP","41767758748632171"
"2025-08-03 08:00:00","FUNDING_FEE","-0.00012299","BTC","BTCUSD_PERP","42975718132860221"
"2025-08-03 08:42:53","COMMISSION","-0.00007028","BTC","BTCUSD_PERP","90131993047146"
"2025-08-03 11:11:35","COMMISSION","-0.00005086","BTC","BTCUSD_PERP","90131993056961"
"2025-08-03 11:11:35","COMMISSION","-0.00003990","BTC","BTCUSD_PERP","90131993056962"
"2025-08-03 11:30:34","COMMISSION","-0.00000509","BTC","BTCUSD_PERP","90131993063720"
"2025-08-03 11:30:34","COMMISSION","-0.00000456","BTC","BTCUSD_PERP","90131993063726"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063739"
"2025-08-03 11:30:34","COMMISSION","-0.00000509","BTC","BTCUSD_PERP","90131993063719"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063736"
"2025-08-03 11:30:34","COMMISSION","-0.00000456","BTC","BTCUSD_PERP","90131993063721"
"2025-08-03 11:30:34","COMMISSION","-0.00000456","BTC","BTCUSD_PERP","90131993063725"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063734"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063735"
"2025-08-03 11:30:34","COMMISSION","-0.00000509","BTC","BTCUSD_PERP","90131993063728"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063737"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063730"
"2025-08-03 11:30:34","COMMISSION","-5.2E-7","BTC","BTCUSD_PERP","90131993063729"
"2025-08-03 11:30:34","COMMISSION","-0.00000456","BTC","BTCUSD_PERP","90131993063722"
"2025-08-03 11:30:34","COMMISSION","-7.0E-7","BTC","BTCUSD_PERP","90131993063732"
"2025-08-03 11:30:34","COMMISSION","-0.00000386","BTC","BTCUSD_PERP","90131993063718"
"2025-08-03 11:30:34","COMMISSION","-0.00000456","BTC","BTCUSD_PERP","90131993063724"
